Budget,Channel Group,Response,Region ,Country,Brand,Channel
521000,GourmetSocial PinterestGourmet Revelations,1199084.577,EUR,UK,Gourmet,Social PinterestGourmet Revelations
521000,GourmetShopmiumGourmet Revelations,17.62524381,EUR,UK,Gourmet,ShopmiumGourmet Revelations
521000,GourmetBVODGourmet Revelations,774.0471508,EUR,UK,Gourmet,BVODGourmet Revelations
521000,GourmetYouTubeGourmet Revelations,2.238168201,EUR,UK,Gourmet,YouTubeGourmet Revelations
521000,GourmetProgrammatic VideoGourmet Revelations,0.163949012,EUR,UK,Gourmet,Programmatic VideoGourmet Revelations
521000,Purina OneTVBifensis Microbiome,280550.2646,EUR,UK,Purina One,TVBifensis Microbiome
521000,Purina OneSocial Pinterest Bifensis Microbiome,5960777.799,EUR,UK,Purina One,Social Pinterest Bifensis Microbiome
521000,Purina OneShopmiumBifensis Microbiome,316093.6072,EUR,UK,Purina One,ShopmiumBifensis Microbiome
521000,Purina OneProgrammatic VideoBifensis Microbiome,23275.14107,EUR,UK,Purina One,Programmatic VideoBifensis Microbiome
521000,Purina OneBVODBifensis Microbiome,347810.4197,EUR,UK,Purina One,BVODBifensis Microbiome
521000,Purina OneSocial PinterestBifensis Microbiome,2903321.796,EUR,UK,Purina One,Social PinterestBifensis Microbiome
531000,BakersBVODSuper Foods,6073.145416,EUR,UK,Bakers,BVODSuper Foods
531000,BakersProgrammatic VideoSuper Foods,328735.3012,EUR,UK,Bakers,Programmatic VideoSuper Foods
531000,BakersYoutubeSuper Foods,326952.3079,EUR,UK,Bakers,YoutubeSuper Foods
531000,BakersDirect VideoSuper Foods,402.2345157,EUR,UK,Bakers,Direct VideoSuper Foods
531000,BakersTVSuper Foods,264493.5461,EUR,UK,Bakers,TVSuper Foods
531000,BakersSocial FB IGBakers FB&IG,32645.68,EUR,UK,Bakers,Social FB IGBakers FB&IG
531000,WinalotDisplayWinalot Great British Dogs Partnership,1777976.999,EUR,UK,Winalot,DisplayWinalot Great British Dogs Partnership
531000,WinalotSocialWinalot Great British Dogs Partnership,158109.1245,EUR,UK,Winalot,SocialWinalot Great British Dogs Partnership
531000,WinalotPrintWinalot Great British Dogs Partnership,371576.5144,EUR,UK,Winalot,PrintWinalot Great British Dogs Partnership
531000,WinalotDigitalWinalot Great British Dogs Partnership,50066.91461,EUR,UK,Winalot,DigitalWinalot Great British Dogs Partnership
531000,FelixBVODNaturally Delicious,107377.2523,EUR,UK,Felix,BVODNaturally Delicious
531000,FelixYoutubeNaturally Delicious,40667.151,EUR,UK,Felix,YoutubeNaturally Delicious
531000,FelixSocial FB IGFelix Treats,492442.3675,EUR,UK,Felix,Social FB IGFelix Treats
531000,FelixTVIGTBAC,1321855.515,EUR,UK,Felix,TVIGTBAC
531000,FelixShopmiumNaturally Delicious,194857.5437,EUR,UK,Felix,ShopmiumNaturally Delicious
531000,FelixSocial FB IGFelix PicknMix,1017991.027,EUR,UK,Felix,Social FB IGFelix PicknMix
531000,FelixSocial SnapchatFelix PicknMix,586065.9687,EUR,UK,Felix,Social SnapchatFelix PicknMix
531000,FelixProgrammatic DisplayNaturally Delicious,5040905.53,EUR,UK,Felix,Programmatic DisplayNaturally Delicious
531000,FelixSocial FB IGIGTBAC,3222890.968,EUR,UK,Felix,Social FB IGIGTBAC
531000,FelixProgrammatic VideoIGTBAC,350.0420086,EUR,UK,Felix,Programmatic VideoIGTBAC
531000,FelixBVODIGTBAC,612689.2782,EUR,UK,Felix,BVODIGTBAC
531000,FelixYouTubeIGTBAC,1897537.114,EUR,UK,Felix,YouTubeIGTBAC
531000,FelixSocial TikTokIGTBAC,2031357.01,EUR,UK,Felix,Social TikTokIGTBAC
531000,GourmetBVODGourmet Mon Petit,19689.20161,EUR,UK,Gourmet,BVODGourmet Mon Petit
531000,GourmetProgrammatic VideoGourmet Mon Petit,31160.56166,EUR,UK,Gourmet,Programmatic VideoGourmet Mon Petit
531000,GourmetSocial FB IGGourmet Mon Petit,36946.02889,EUR,UK,Gourmet,Social FB IGGourmet Mon Petit
531000,GourmetSocial PinterestGourmet Mon Petit,988850.1023,EUR,UK,Gourmet,Social PinterestGourmet Mon Petit
531000,GourmetTVGourmet Revelations,540.1831643,EUR,UK,Gourmet,TVGourmet Revelations
531000,GourmetShopmiumGourmet Mon Petit,25687.22653,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
531000,GourmetTVGourmet Mon Petit,383107.8605,EUR,UK,Gourmet,TVGourmet Mon Petit
531000,GourmetSocial FB IGGourmet Revelations,8542.166746,EUR,UK,Gourmet,Social FB IGGourmet Revelations
531000,GourmetSocial PinterestGourmet Revelations,1221567.638,EUR,UK,Gourmet,Social PinterestGourmet Revelations
531000,GourmetShopmiumGourmet Revelations,17.62524381,EUR,UK,Gourmet,ShopmiumGourmet Revelations
531000,GourmetBVODGourmet Revelations,774.0471508,EUR,UK,Gourmet,BVODGourmet Revelations
531000,GourmetYouTubeGourmet Revelations,2.247733707,EUR,UK,Gourmet,YouTubeGourmet Revelations
531000,GourmetProgrammatic VideoGourmet Revelations,0.166714668,EUR,UK,Gourmet,Programmatic VideoGourmet Revelations
531000,Purina OneTVBifensis Microbiome,281860.9195,EUR,UK,Purina One,TVBifensis Microbiome
531000,Purina OneSocial Pinterest Bifensis Microbiome,6061950.304,EUR,UK,Purina One,Social Pinterest Bifensis Microbiome
531000,Purina OneShopmiumBifensis Microbiome,316093.6072,EUR,UK,Purina One,ShopmiumBifensis Microbiome
531000,Purina OneProgrammatic VideoBifensis Microbiome,23663.44814,EUR,UK,Purina One,Programmatic VideoBifensis Microbiome
531000,Purina OneBVODBifensis Microbiome,347810.4197,EUR,UK,Purina One,BVODBifensis Microbiome
531000,Purina OneSocial PinterestBifensis Microbiome,2952599.986,EUR,UK,Purina One,Social PinterestBifensis Microbiome
541000,BakersBVODSuper Foods,6073.145416,EUR,UK,Bakers,BVODSuper Foods
541000,BakersProgrammatic VideoSuper Foods,333739.1485,EUR,UK,Bakers,Programmatic VideoSuper Foods
541000,BakersYoutubeSuper Foods,331901.5788,EUR,UK,Bakers,YoutubeSuper Foods
541000,BakersDirect VideoSuper Foods,408.3571319,EUR,UK,Bakers,Direct VideoSuper Foods
541000,BakersTVSuper Foods,265815.1395,EUR,UK,Bakers,TVSuper Foods
541000,BakersSocial FB IGBakers FB&IG,32645.68,EUR,UK,Bakers,Social FB IGBakers FB&IG
541000,WinalotDisplayWinalot Great British Dogs Partnership,1777976.999,EUR,UK,Winalot,DisplayWinalot Great British Dogs Partnership
541000,WinalotSocialWinalot Great British Dogs Partnership,158109.1245,EUR,UK,Winalot,SocialWinalot Great British Dogs Partnership
541000,WinalotPrintWinalot Great British Dogs Partnership,371576.5144,EUR,UK,Winalot,PrintWinalot Great British Dogs Partnership
541000,WinalotDigitalWinalot Great British Dogs Partnership,50066.91461,EUR,UK,Winalot,DigitalWinalot Great British Dogs Partnership
541000,FelixBVODNaturally Delicious,107377.2523,EUR,UK,Felix,BVODNaturally Delicious
541000,FelixYoutubeNaturally Delicious,41427.04877,EUR,UK,Felix,YoutubeNaturally Delicious
541000,FelixSocial FB IGFelix Treats,501630.3492,EUR,UK,Felix,Social FB IGFelix Treats
541000,FelixTVIGTBAC,1333116.151,EUR,UK,Felix,TVIGTBAC
541000,FelixShopmiumNaturally Delicious,194857.5437,EUR,UK,Felix,ShopmiumNaturally Delicious
541000,FelixSocial FB IGFelix PicknMix,1036739.878,EUR,UK,Felix,Social FB IGFelix PicknMix
541000,FelixSocial SnapchatFelix PicknMix,596859.8392,EUR,UK,Felix,Social SnapchatFelix PicknMix
541000,FelixProgrammatic DisplayNaturally Delicious,5124132.273,EUR,UK,Felix,Programmatic DisplayNaturally Delicious
541000,FelixSocial FB IGIGTBAC,3282266.206,EUR,UK,Felix,Social FB IGIGTBAC
541000,FelixProgrammatic VideoIGTBAC,355.8212989,EUR,UK,Felix,Programmatic VideoIGTBAC
541000,FelixBVODIGTBAC,612689.2782,EUR,UK,Felix,BVODIGTBAC
541000,FelixYouTubeIGTBAC,1931474.328,EUR,UK,Felix,YouTubeIGTBAC
541000,FelixSocial TikTokIGTBAC,2068769.53,EUR,UK,Felix,Social TikTokIGTBAC
541000,GourmetBVODGourmet Mon Petit,19689.20161,EUR,UK,Gourmet,BVODGourmet Mon Petit
541000,GourmetProgrammatic VideoGourmet Mon Petit,31242.15102,EUR,UK,Gourmet,Programmatic VideoGourmet Mon Petit
541000,GourmetSocial FB IGGourmet Mon Petit,37625.42736,EUR,UK,Gourmet,Social FB IGGourmet Mon Petit
541000,GourmetSocial PinterestGourmet Mon Petit,1007034.012,EUR,UK,Gourmet,Social PinterestGourmet Mon Petit
541000,GourmetTVGourmet Revelations,543.1865778,EUR,UK,Gourmet,TVGourmet Revelations
541000,GourmetShopmiumGourmet Mon Petit,25687.22653,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
541000,GourmetTVGourmet Mon Petit,385588.9884,EUR,UK,Gourmet,TVGourmet Mon Petit
541000,GourmetSocial FB IGGourmet Revelations,8699.248174,EUR,UK,Gourmet,Social FB IGGourmet Revelations
541000,GourmetSocial PinterestGourmet Revelations,1244030.977,EUR,UK,Gourmet,Social PinterestGourmet Revelations
541000,GourmetShopmiumGourmet Revelations,17.62524381,EUR,UK,Gourmet,ShopmiumGourmet Revelations
541000,GourmetBVODGourmet Revelations,774.0471508,EUR,UK,Gourmet,BVODGourmet Revelations
541000,GourmetYouTubeGourmet Revelations,2.256856036,EUR,UK,Gourmet,YouTubeGourmet Revelations
541000,GourmetProgrammatic VideoGourmet Revelations,0.169467173,EUR,UK,Gourmet,Programmatic VideoGourmet Revelations
541000,Purina OneTVBifensis Microbiome,283113.9362,EUR,UK,Purina One,TVBifensis Microbiome
541000,Purina OneSocial Pinterest Bifensis Microbiome,6162664.168,EUR,UK,Purina One,Social Pinterest Bifensis Microbiome
541000,Purina OneShopmiumBifensis Microbiome,316093.6072,EUR,UK,Purina One,ShopmiumBifensis Microbiome
541000,Purina OneProgrammatic VideoBifensis Microbiome,24049.7543,EUR,UK,Purina One,Programmatic VideoBifensis Microbiome
541000,Purina OneBVODBifensis Microbiome,347810.4197,EUR,UK,Purina One,BVODBifensis Microbiome
541000,Purina OneSocial PinterestBifensis Microbiome,3001654.785,EUR,UK,Purina One,Social PinterestBifensis Microbiome
551000,BakersBVODSuper Foods,6073.145416,EUR,UK,Bakers,BVODSuper Foods
551000,BakersProgrammatic VideoSuper Foods,338705.022,EUR,UK,Bakers,Programmatic VideoSuper Foods
551000,BakersYoutubeSuper Foods,336812.3493,EUR,UK,Bakers,YoutubeSuper Foods
551000,BakersDirect VideoSuper Foods,414.4332842,EUR,UK,Bakers,Direct VideoSuper Foods
551000,BakersTVSuper Foods,267082.6732,EUR,UK,Bakers,TVSuper Foods
551000,BakersSocial FB IGBakers FB&IG,32645.68,EUR,UK,Bakers,Social FB IGBakers FB&IG
551000,WinalotDisplayWinalot Great British Dogs Partnership,1777976.999,EUR,UK,Winalot,DisplayWinalot Great British Dogs Partnership
551000,WinalotSocialWinalot Great British Dogs Partnership,158109.1245,EUR,UK,Winalot,SocialWinalot Great British Dogs Partnership
551000,WinalotPrintWinalot Great British Dogs Partnership,371576.5144,EUR,UK,Winalot,PrintWinalot Great British Dogs Partnership
551000,WinalotDigitalWinalot Great British Dogs Partnership,50066.91461,EUR,UK,Winalot,DigitalWinalot Great British Dogs Partnership
551000,FelixBVODNaturally Delicious,107377.2523,EUR,UK,Felix,BVODNaturally Delicious
551000,FelixYoutubeNaturally Delicious,42186.72729,EUR,UK,Felix,YoutubeNaturally Delicious
551000,FelixSocial FB IGFelix Treats,510815.1758,EUR,UK,Felix,Social FB IGFelix Treats
551000,FelixTVIGTBAC,1344083.851,EUR,UK,Felix,TVIGTBAC
551000,FelixShopmiumNaturally Delicious,194857.5437,EUR,UK,Felix,ShopmiumNaturally Delicious
551000,FelixSocial FB IGFelix PicknMix,1055473.349,EUR,UK,Felix,Social FB IGFelix PicknMix
551000,FelixSocial SnapchatFelix PicknMix,607644.8556,EUR,UK,Felix,Social SnapchatFelix PicknMix
551000,FelixProgrammatic DisplayNaturally Delicious,5206963.275,EUR,UK,Felix,Programmatic DisplayNaturally Delicious
551000,FelixSocial FB IGIGTBAC,3341593.385,EUR,UK,Felix,Social FB IGIGTBAC
551000,FelixProgrammatic VideoIGTBAC,361.5731088,EUR,UK,Felix,Programmatic VideoIGTBAC
551000,FelixBVODIGTBAC,612689.2782,EUR,UK,Felix,BVODIGTBAC
551000,FelixYouTubeIGTBAC,1965347.363,EUR,UK,Felix,YouTubeIGTBAC
551000,FelixSocial TikTokIGTBAC,2106151.36,EUR,UK,Felix,Social TikTokIGTBAC
551000,GourmetBVODGourmet Mon Petit,19689.20161,EUR,UK,Gourmet,BVODGourmet Mon Petit
551000,GourmetProgrammatic VideoGourmet Mon Petit,31319.07117,EUR,UK,Gourmet,Programmatic VideoGourmet Mon Petit
551000,GourmetSocial FB IGGourmet Mon Petit,38304.22986,EUR,UK,Gourmet,Social FB IGGourmet Mon Petit
551000,GourmetSocial PinterestGourmet Mon Petit,1025201.97,EUR,UK,Gourmet,Social PinterestGourmet Mon Petit
551000,GourmetTVGourmet Revelations,546.0757308,EUR,UK,Gourmet,TVGourmet Revelations
551000,GourmetShopmiumGourmet Mon Petit,25687.22653,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
551000,GourmetTVGourmet Mon Petit,387986.1062,EUR,UK,Gourmet,TVGourmet Mon Petit
551000,GourmetSocial FB IGGourmet Revelations,8856.191811,EUR,UK,Gourmet,Social FB IGGourmet Revelations
551000,GourmetSocial PinterestGourmet Revelations,1266474.612,EUR,UK,Gourmet,Social PinterestGourmet Revelations
551000,GourmetShopmiumGourmet Revelations,17.62524381,EUR,UK,Gourmet,ShopmiumGourmet Revelations
551000,GourmetBVODGourmet Revelations,774.0471508,EUR,UK,Gourmet,BVODGourmet Revelations
551000,GourmetYouTubeGourmet Revelations,2.265555722,EUR,UK,Gourmet,YouTubeGourmet Revelations
551000,GourmetProgrammatic VideoGourmet Revelations,0.17220659,EUR,UK,Gourmet,Programmatic VideoGourmet Revelations
551000,Purina OneTVBifensis Microbiome,284311.8495,EUR,UK,Purina One,TVBifensis Microbiome
551000,Purina OneSocial Pinterest Bifensis Microbiome,6262921.472,EUR,UK,Purina One,Social Pinterest Bifensis Microbiome
551000,Purina OneShopmiumBifensis Microbiome,316093.6072,EUR,UK,Purina One,ShopmiumBifensis Microbiome
551000,Purina OneProgrammatic VideoBifensis Microbiome,24434.06985,EUR,UK,Purina One,Programmatic VideoBifensis Microbiome
551000,Purina OneBVODBifensis Microbiome,347810.4197,EUR,UK,Purina One,BVODBifensis Microbiome
551000,Purina OneSocial PinterestBifensis Microbiome,3050487.206,EUR,UK,Purina One,Social PinterestBifensis Microbiome
561000,BakersBVODSuper Foods,6073.145416,EUR,UK,Bakers,BVODSuper Foods
561000,BakersProgrammatic VideoSuper Foods,343633.2101,EUR,UK,Bakers,Programmatic VideoSuper Foods
561000,BakersYoutubeSuper Foods,341684.9188,EUR,UK,Bakers,YoutubeSuper Foods
561000,BakersDirect VideoSuper Foods,420.4633252,EUR,UK,Bakers,Direct VideoSuper Foods
561000,BakersTVSuper Foods,268298.3587,EUR,UK,Bakers,TVSuper Foods
561000,BakersSocial FB IGBakers FB&IG,32645.68,EUR,UK,Bakers,Social FB IGBakers FB&IG
561000,WinalotDisplayWinalot Great British Dogs Partnership,1777976.999,EUR,UK,Winalot,DisplayWinalot Great British Dogs Partnership
561000,WinalotSocialWinalot Great British Dogs Partnership,158109.1245,EUR,UK,Winalot,SocialWinalot Great British Dogs Partnership
561000,WinalotPrintWinalot Great British Dogs Partnership,371576.5144,EUR,UK,Winalot,PrintWinalot Great British Dogs Partnership
561000,WinalotDigitalWinalot Great British Dogs Partnership,50066.91461,EUR,UK,Winalot,DigitalWinalot Great British Dogs Partnership
561000,FelixBVODNaturally Delicious,107377.2523,EUR,UK,Felix,BVODNaturally Delicious
561000,FelixYoutubeNaturally Delicious,42946.18664,EUR,UK,Felix,YoutubeNaturally Delicious
561000,FelixSocial FB IGFelix Treats,519996.8484,EUR,UK,Felix,Social FB IGFelix Treats
561000,FelixTVIGTBAC,1354766.234,EUR,UK,Felix,TVIGTBAC
561000,FelixShopmiumNaturally Delicious,194857.5437,EUR,UK,Felix,ShopmiumNaturally Delicious
561000,FelixSocial FB IGFelix PicknMix,1074191.453,EUR,UK,Felix,Social FB IGFelix PicknMix
561000,FelixSocial SnapchatFelix PicknMix,618421.0252,EUR,UK,Felix,Social SnapchatFelix PicknMix
561000,FelixProgrammatic DisplayNaturally Delicious,5289400.419,EUR,UK,Felix,Programmatic DisplayNaturally Delicious
561000,FelixSocial FB IGIGTBAC,3400872.546,EUR,UK,Felix,Social FB IGIGTBAC
561000,FelixProgrammatic VideoIGTBAC,367.2975691,EUR,UK,Felix,Programmatic VideoIGTBAC
561000,FelixBVODIGTBAC,612689.2782,EUR,UK,Felix,BVODIGTBAC
561000,FelixYouTubeIGTBAC,1999156.342,EUR,UK,Felix,YouTubeIGTBAC
561000,FelixSocial TikTokIGTBAC,2143502.527,EUR,UK,Felix,Social TikTokIGTBAC
561000,GourmetBVODGourmet Mon Petit,19689.20161,EUR,UK,Gourmet,BVODGourmet Mon Petit
561000,GourmetProgrammatic VideoGourmet Mon Petit,31391.58932,EUR,UK,Gourmet,Programmatic VideoGourmet Mon Petit
561000,GourmetSocial FB IGGourmet Mon Petit,38982.43693,EUR,UK,Gourmet,Social FB IGGourmet Mon Petit
561000,GourmetSocial PinterestGourmet Mon Petit,1043353.992,EUR,UK,Gourmet,Social PinterestGourmet Mon Petit
561000,GourmetTVGourmet Revelations,548.8549702,EUR,UK,Gourmet,TVGourmet Revelations
561000,GourmetShopmiumGourmet Mon Petit,25687.22653,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
561000,GourmetTVGourmet Mon Petit,390302.0585,EUR,UK,Gourmet,TVGourmet Mon Petit
561000,GourmetSocial FB IGGourmet Revelations,9012.99778,EUR,UK,Gourmet,Social FB IGGourmet Revelations
561000,GourmetSocial PinterestGourmet Revelations,1288898.559,EUR,UK,Gourmet,Social PinterestGourmet Revelations
561000,GourmetShopmiumGourmet Revelations,17.62524381,EUR,UK,Gourmet,ShopmiumGourmet Revelations
561000,GourmetBVODGourmet Revelations,774.0471508,EUR,UK,Gourmet,BVODGourmet Revelations
561000,GourmetYouTubeGourmet Revelations,2.273852346,EUR,UK,Gourmet,YouTubeGourmet Revelations
561000,GourmetProgrammatic VideoGourmet Revelations,0.174932981,EUR,UK,Gourmet,Programmatic VideoGourmet Revelations
561000,Purina OneTVBifensis Microbiome,285457.0826,EUR,UK,Purina One,TVBifensis Microbiome
561000,Purina OneSocial Pinterest Bifensis Microbiome,6362724.284,EUR,UK,Purina One,Social Pinterest Bifensis Microbiome
561000,Purina OneShopmiumBifensis Microbiome,316093.6072,EUR,UK,Purina One,ShopmiumBifensis Microbiome
561000,Purina OneProgrammatic VideoBifensis Microbiome,24816.40505,EUR,UK,Purina One,Programmatic VideoBifensis Microbiome
561000,Purina OneBVODBifensis Microbiome,347810.4197,EUR,UK,Purina One,BVODBifensis Microbiome
561000,Purina OneSocial PinterestBifensis Microbiome,3099098.258,EUR,UK,Purina One,Social PinterestBifensis Microbiome
571000,BakersBVODSuper Foods,6073.145416,EUR,UK,Bakers,BVODSuper Foods
571000,BakersProgrammatic VideoSuper Foods,348523.9985,EUR,UK,Bakers,Programmatic VideoSuper Foods
571000,BakersYoutubeSuper Foods,346519.5846,EUR,UK,Bakers,YoutubeSuper Foods
571000,BakersDirect VideoSuper Foods,426.4476047,EUR,UK,Bakers,Direct VideoSuper Foods
571000,BakersTVSuper Foods,269464.3167,EUR,UK,Bakers,TVSuper Foods
571000,BakersSocial FB IGBakers FB&IG,32645.68,EUR,UK,Bakers,Social FB IGBakers FB&IG
571000,WinalotDisplayWinalot Great British Dogs Partnership,1777976.999,EUR,UK,Winalot,DisplayWinalot Great British Dogs Partnership
571000,WinalotSocialWinalot Great British Dogs Partnership,158109.1245,EUR,UK,Winalot,SocialWinalot Great British Dogs Partnership
571000,WinalotPrintWinalot Great British Dogs Partnership,371576.5144,EUR,UK,Winalot,PrintWinalot Great British Dogs Partnership
571000,WinalotDigitalWinalot Great British Dogs Partnership,50066.91461,EUR,UK,Winalot,DigitalWinalot Great British Dogs Partnership
571000,FelixBVODNaturally Delicious,107377.2523,EUR,UK,Felix,BVODNaturally Delicious
571000,FelixYoutubeNaturally Delicious,43705.42688,EUR,UK,Felix,YoutubeNaturally Delicious
571000,FelixSocial FB IGFelix Treats,529175.3681,EUR,UK,Felix,Social FB IGFelix Treats
571000,FelixTVIGTBAC,1365170.725,EUR,UK,Felix,TVIGTBAC
571000,FelixShopmiumNaturally Delicious,194857.5437,EUR,UK,Felix,ShopmiumNaturally Delicious
571000,FelixSocial FB IGFelix PicknMix,1092894.203,EUR,UK,Felix,Social FB IGFelix PicknMix
571000,FelixSocial SnapchatFelix PicknMix,629188.3552,EUR,UK,Felix,Social SnapchatFelix PicknMix
571000,FelixProgrammatic DisplayNaturally Delicious,5371445.576,EUR,UK,Felix,Programmatic DisplayNaturally Delicious
571000,FelixSocial FB IGIGTBAC,3460103.727,EUR,UK,Felix,Social FB IGIGTBAC
571000,FelixProgrammatic VideoIGTBAC,372.9948097,EUR,UK,Felix,Programmatic VideoIGTBAC
571000,FelixBVODIGTBAC,612689.2782,EUR,UK,Felix,BVODIGTBAC
571000,FelixYouTubeIGTBAC,2032901.385,EUR,UK,Felix,YouTubeIGTBAC
571000,FelixSocial TikTokIGTBAC,2180823.054,EUR,UK,Felix,Social TikTokIGTBAC
571000,GourmetBVODGourmet Mon Petit,19689.20161,EUR,UK,Gourmet,BVODGourmet Mon Petit
571000,GourmetProgrammatic VideoGourmet Mon Petit,31459.95738,EUR,UK,Gourmet,Programmatic VideoGourmet Mon Petit
571000,GourmetSocial FB IGGourmet Mon Petit,39660.04908,EUR,UK,Gourmet,Social FB IGGourmet Mon Petit
571000,GourmetSocial PinterestGourmet Mon Petit,1061490.092,EUR,UK,Gourmet,Social PinterestGourmet Mon Petit
571000,GourmetTVGourmet Revelations,551.5284775,EUR,UK,Gourmet,TVGourmet Revelations
571000,GourmetShopmiumGourmet Mon Petit,25687.22653,EUR,UK,Gourmet,ShopmiumGourmet Mon Petit
571000,GourmetTVGourmet Mon Petit,392539.5934,EUR,UK,Gourmet,TVGourmet Mon Petit
571000,GourmetSocial FB IGGourmet Revelations,9169.666202,EUR,UK,Gourmet,Social FB IGGourmet Revelations
571000,GourmetSocial PinterestGourmet Revelations,1311302.837,EUR,UK,Gourmet,Social PinterestGourmet Revelations
571000,GourmetShopmiumGourmet Revelations,17.62524381,EUR,UK,Gourmet,ShopmiumGourmet Revelations
571000,GourmetBVODGourmet Revelations,774.0471508,EUR,UK,Gourmet,BVODGourmet Revelations
