Time_Period,Budget/Revenue,Value,Optimisation Type,Channel,Scenario
04/12/2022,Budget,0,Blended,Programmatic Video,500k Exhaust
04/12/2022,Budget,0,Blended,BVOD,500k Exhaust
04/12/2022,Budget,0,Blended,YouTube,500k Exhaust
04/12/2022,Budget,0,Blended,Social TikTok,500k Exhaust
11/12/2022,Budget,0,Blended,BVOD,500k Exhaust
11/12/2022,Budget,0,Blended,Youtube,500k Exhaust
11/12/2022,Budget,0,Blended,Social FB IG,500k Exhaust
11/12/2022,Budget,0,Blended,TV,500k Exhaust
11/12/2022,Budget,0,Blended,Shopmium,500k Exhaust
11/12/2022,Budget,0.199999998,Blended,Social FB IG,500k Exhaust
11/12/2022,Budget,0.166666665,Blended,Social Snapchat,500k Exhaust
11/12/2022,Budget,0.076923076,Blended,Programmatic Display,500k Exhaust
11/12/2022,Budget,0,Blended,Social FB IG,500k Exhaust
11/12/2022,Budget,0,Blended,Programmatic Video,500k Exhaust
11/12/2022,Budget,0,Blended,BVOD,500k Exhaust
11/12/2022,Budget,0,Blended,YouTube,500k Exhaust
11/12/2022,Budget,0,Blended,Social TikTok,500k Exhaust
18/12/2022,Budget,0,Blended,BVOD,500k Exhaust
18/12/2022,Budget,0,Blended,Youtube,500k Exhaust
18/12/2022,Budget,0,Blended,Social FB IG,500k Exhaust
18/12/2022,Budget,0,Blended,TV,500k Exhaust
18/12/2022,Budget,0,Blended,Shopmium,500k Exhaust
18/12/2022,Budget,0.199999998,Blended,Social FB IG,500k Exhaust
18/12/2022,Budget,0.166666665,Blended,Social Snapchat,500k Exhaust
18/12/2022,Budget,0.076923076,Blended,Programmatic Display,500k Exhaust
18/12/2022,Budget,0,Blended,Social FB IG,500k Exhaust
18/12/2022,Budget,0,Blended,Programmatic Video,500k Exhaust
18/12/2022,Budget,0,Blended,BVOD,500k Exhaust
18/12/2022,Budget,0,Blended,YouTube,500k Exhaust
18/12/2022,Budget,0,Blended,Social TikTok,500k Exhaust
25/12/2022,Budget,0,Blended,BVOD,500k Exhaust
25/12/2022,Budget,0,Blended,Youtube,500k Exhaust
25/12/2022,Budget,0,Blended,Social FB IG,500k Exhaust
25/12/2022,Budget,0,Blended,TV,500k Exhaust
25/12/2022,Budget,0,Blended,Shopmium,500k Exhaust
25/12/2022,Budget,0.199999998,Blended,Social FB IG,500k Exhaust
25/12/2022,Budget,0.166666665,Blended,Social Snapchat,500k Exhaust
25/12/2022,Budget,0.076923076,Blended,Programmatic Display,500k Exhaust
25/12/2022,Budget,0,Blended,Social FB IG,500k Exhaust
25/12/2022,Budget,0,Blended,Programmatic Video,500k Exhaust
25/12/2022,Budget,0,Blended,BVOD,500k Exhaust
25/12/2022,Budget,0,Blended,YouTube,500k Exhaust
25/12/2022,Budget,0,Blended,Social TikTok,500k Exhaust
01/01/2023,Budget,0,Blended,BVOD,500k Exhaust
01/01/2023,Budget,0,Blended,Youtube,500k Exhaust
01/01/2023,Budget,0,Blended,Social FB IG,500k Exhaust
01/01/2023,Budget,0,Blended,TV,500k Exhaust
01/01/2023,Budget,0,Blended,Shopmium,500k Exhaust
01/01/2023,Budget,0,Blended,Social FB IG,500k Exhaust
01/01/2023,Budget,0.166666665,Blended,Social Snapchat,500k Exhaust
01/01/2023,Budget,0.076923076,Blended,Programmatic Display,500k Exhaust
01/01/2023,Budget,0,Blended,Social FB IG,500k Exhaust
01/01/2023,Budget,0,Blended,Programmatic Video,500k Exhaust
01/01/2023,Budget,0,Blended,BVOD,500k Exhaust
01/01/2023,Budget,0,Blended,YouTube,500k Exhaust
01/01/2023,Budget,0,Blended,Social TikTok,500k Exhaust
08/01/2023,Budget,0,Blended,BVOD,500k Exhaust
08/01/2023,Budget,0,Blended,Youtube,500k Exhaust
08/01/2023,Budget,0,Blended,Social FB IG,500k Exhaust
08/01/2023,Budget,0,Blended,TV,500k Exhaust
08/01/2023,Budget,0,Blended,Shopmium,500k Exhaust
08/01/2023,Budget,0,Blended,Social FB IG,500k Exhaust
08/01/2023,Budget,0,Blended,Social Snapchat,500k Exhaust
08/01/2023,Budget,0,Blended,Programmatic Display,500k Exhaust
08/01/2023,Budget,0,Blended,Social FB IG,500k Exhaust
08/01/2023,Budget,0,Blended,Programmatic Video,500k Exhaust
08/01/2023,Budget,0,Blended,BVOD,500k Exhaust
08/01/2023,Budget,0,Blended,YouTube,500k Exhaust
08/01/2023,Budget,0,Blended,Social TikTok,500k Exhaust
15/01/2023,Budget,0,Blended,BVOD,500k Exhaust
15/01/2023,Budget,0,Blended,Youtube,500k Exhaust
15/01/2023,Budget,0,Blended,Social FB IG,500k Exhaust
15/01/2023,Budget,0,Blended,TV,500k Exhaust
15/01/2023,Budget,0,Blended,Shopmium,500k Exhaust
15/01/2023,Budget,0,Blended,Social FB IG,500k Exhaust
15/01/2023,Budget,0,Blended,Social Snapchat,500k Exhaust
15/01/2023,Budget,0,Blended,Programmatic Display,500k Exhaust
15/01/2023,Budget,0,Blended,Social FB IG,500k Exhaust
15/01/2023,Budget,0,Blended,Programmatic Video,500k Exhaust
15/01/2023,Budget,0,Blended,BVOD,500k Exhaust
15/01/2023,Budget,0,Blended,YouTube,500k Exhaust
15/01/2023,Budget,0,Blended,Social TikTok,500k Exhaust
22/01/2023,Budget,0,Blended,BVOD,500k Exhaust
22/01/2023,Budget,0,Blended,Youtube,500k Exhaust
22/01/2023,Budget,0,Blended,Social FB IG,500k Exhaust
22/01/2023,Budget,0,Blended,TV,500k Exhaust
22/01/2023,Budget,0,Blended,Shopmium,500k Exhaust
22/01/2023,Budget,0,Blended,Social FB IG,500k Exhaust
22/01/2023,Budget,0,Blended,Social Snapchat,500k Exhaust
22/01/2023,Budget,0,Blended,Programmatic Display,500k Exhaust
22/01/2023,Budget,0,Blended,Social FB IG,500k Exhaust
22/01/2023,Budget,0,Blended,Programmatic Video,500k Exhaust
22/01/2023,Budget,0,Blended,BVOD,500k Exhaust
22/01/2023,Budget,0,Blended,YouTube,500k Exhaust
22/01/2023,Budget,0,Blended,Social TikTok,500k Exhaust
29/01/2023,Budget,0,Blended,BVOD,500k Exhaust
29/01/2023,Budget,0,Blended,Youtube,500k Exhaust
29/01/2023,Budget,0,Blended,Social FB IG,500k Exhaust
29/01/2023,Budget,5660.456831,Blended,TV,500k Exhaust
29/01/2023,Budget,0,Blended,Shopmium,500k Exhaust
29/01/2023,Budget,0,Blended,Social FB IG,500k Exhaust
29/01/2023,Budget,0,Blended,Social Snapchat,500k Exhaust
29/01/2023,Budget,0,Blended,Programmatic Display,500k Exhaust
29/01/2023,Budget,34572.15252,Blended,Social FB IG,500k Exhaust
29/01/2023,Budget,0.088124314,Blended,Programmatic Video,500k Exhaust
29/01/2023,Budget,1311.037491,Blended,BVOD,500k Exhaust
29/01/2023,Budget,0.051932188,Blended,YouTube,500k Exhaust
29/01/2023,Budget,0,Blended,Social TikTok,500k Exhaust
05/02/2023,Budget,0,Blended,BVOD,500k Exhaust
05/02/2023,Budget,0,Blended,Youtube,500k Exhaust
05/02/2023,Budget,0,Blended,Social FB IG,500k Exhaust
05/02/2023,Budget,5660.456831,Blended,TV,500k Exhaust
05/02/2023,Budget,0,Blended,Shopmium,500k Exhaust
05/02/2023,Budget,0,Blended,Social FB IG,500k Exhaust
05/02/2023,Budget,0,Blended,Social Snapchat,500k Exhaust
05/02/2023,Budget,0,Blended,Programmatic Display,500k Exhaust
05/02/2023,Budget,34572.15252,Blended,Social FB IG,500k Exhaust
05/02/2023,Budget,0.088124314,Blended,Programmatic Video,500k Exhaust
05/02/2023,Budget,1144.334018,Blended,BVOD,500k Exhaust
05/02/2023,Budget,0.051932188,Blended,YouTube,500k Exhaust
05/02/2023,Budget,0,Blended,Social TikTok,500k Exhaust
12/02/2023,Budget,0,Blended,BVOD,500k Exhaust
12/02/2023,Budget,0,Blended,Youtube,500k Exhaust
12/02/2023,Budget,0,Blended,Social FB IG,500k Exhaust
12/02/2023,Budget,5660.456831,Blended,TV,500k Exhaust
12/02/2023,Budget,0,Blended,Shopmium,500k Exhaust
12/02/2023,Budget,0,Blended,Social FB IG,500k Exhaust
12/02/2023,Budget,0,Blended,Social Snapchat,500k Exhaust
12/02/2023,Budget,0,Blended,Programmatic Display,500k Exhaust
12/02/2023,Budget,34572.15252,Blended,Social FB IG,500k Exhaust
12/02/2023,Budget,0.088124314,Blended,Programmatic Video,500k Exhaust
12/02/2023,Budget,1144.334018,Blended,BVOD,500k Exhaust
12/02/2023,Budget,0.051932188,Blended,YouTube,500k Exhaust
12/02/2023,Budget,0,Blended,Social TikTok,500k Exhaust
19/02/2023,Budget,0,Blended,BVOD,500k Exhaust
19/02/2023,Budget,0,Blended,Youtube,500k Exhaust
19/02/2023,Budget,0,Blended,Social FB IG,500k Exhaust
19/02/2023,Budget,5660.456831,Blended,TV,500k Exhaust
19/02/2023,Budget,0,Blended,Shopmium,500k Exhaust
19/02/2023,Budget,0,Blended,Social FB IG,500k Exhaust
19/02/2023,Budget,0,Blended,Social Snapchat,500k Exhaust
19/02/2023,Budget,0,Blended,Programmatic Display,500k Exhaust
19/02/2023,Budget,34572.15252,Blended,Social FB IG,500k Exhaust
19/02/2023,Budget,0.088124314,Blended,Programmatic Video,500k Exhaust
19/02/2023,Budget,1144.334018,Blended,BVOD,500k Exhaust
19/02/2023,Budget,0.051932188,Blended,YouTube,500k Exhaust
19/02/2023,Budget,0,Blended,Social TikTok,500k Exhaust
26/02/2023,Budget,0,Blended,BVOD,500k Exhaust
26/02/2023,Budget,0,Blended,Youtube,500k Exhaust
26/02/2023,Budget,0,Blended,Social FB IG,500k Exhaust
26/02/2023,Budget,5660.456831,Blended,TV,500k Exhaust
26/02/2023,Budget,0,Blended,Shopmium,500k Exhaust
26/02/2023,Budget,0,Blended,Social FB IG,500k Exhaust
26/02/2023,Budget,0,Blended,Social Snapchat,500k Exhaust
26/02/2023,Budget,0,Blended,Programmatic Display,500k Exhaust
26/02/2023,Budget,34572.15252,Blended,Social FB IG,500k Exhaust
26/02/2023,Budget,0.088124314,Blended,Programmatic Video,500k Exhaust
26/02/2023,Budget,1144.334018,Blended,BVOD,500k Exhaust
26/02/2023,Budget,0.051932188,Blended,YouTube,500k Exhaust
26/02/2023,Budget,0,Blended,Social TikTok,500k Exhaust
05/03/2023,Budget,0,Blended,BVOD,500k Exhaust
05/03/2023,Budget,0,Blended,Youtube,500k Exhaust
05/03/2023,Budget,0,Blended,Social FB IG,500k Exhaust
05/03/2023,Budget,5660.456831,Blended,TV,500k Exhaust
05/03/2023,Budget,0,Blended,Shopmium,500k Exhaust
05/03/2023,Budget,0,Blended,Social FB IG,500k Exhaust
05/03/2023,Budget,0,Blended,Social Snapchat,500k Exhaust
05/03/2023,Budget,0,Blended,Programmatic Display,500k Exhaust
05/03/2023,Budget,34572.15252,Blended,Social FB IG,500k Exhaust
05/03/2023,Budget,0.088124314,Blended,Programmatic Video,500k Exhaust
05/03/2023,Budget,1144.334018,Blended,BVOD,500k Exhaust
05/03/2023,Budget,0.051932188,Blended,YouTube,500k Exhaust
05/03/2023,Budget,0,Blended,Social TikTok,500k Exhaust
12/03/2023,Budget,0,Blended,BVOD,500k Exhaust
12/03/2023,Budget,0,Blended,Youtube,500k Exhaust
12/03/2023,Budget,0,Blended,Social FB IG,500k Exhaust
12/03/2023,Budget,5660.456831,Blended,TV,500k Exhaust
12/03/2023,Budget,0,Blended,Shopmium,500k Exhaust
12/03/2023,Budget,0,Blended,Social FB IG,500k Exhaust
12/03/2023,Budget,0,Blended,Social Snapchat,500k Exhaust
12/03/2023,Budget,0,Blended,Programmatic Display,500k Exhaust
12/03/2023,Budget,7145.790553,Blended,Social FB IG,500k Exhaust
12/03/2023,Budget,0.088124314,Blended,Programmatic Video,500k Exhaust
12/03/2023,Budget,1144.334018,Blended,BVOD,500k Exhaust
12/03/2023,Budget,0.051932188,Blended,YouTube,500k Exhaust
12/03/2023,Budget,0,Blended,Social TikTok,500k Exhaust
19/03/2023,Budget,0,Blended,BVOD,500k Exhaust
19/03/2023,Budget,0,Blended,Youtube,500k Exhaust
19/03/2023,Budget,0,Blended,Social FB IG,500k Exhaust
19/03/2023,Budget,5660.456831,Blended,TV,500k Exhaust
19/03/2023,Budget,0,Blended,Shopmium,500k Exhaust
19/03/2023,Budget,0,Blended,Social FB IG,500k Exhaust
19/03/2023,Budget,0,Blended,Social Snapchat,500k Exhaust
19/03/2023,Budget,0,Blended,Programmatic Display,500k Exhaust
19/03/2023,Budget,7145.790553,Blended,Social FB IG,500k Exhaust
19/03/2023,Budget,0.088124314,Blended,Programmatic Video,500k Exhaust
19/03/2023,Budget,1144.334018,Blended,BVOD,500k Exhaust
19/03/2023,Budget,0.051932188,Blended,YouTube,500k Exhaust
19/03/2023,Budget,0,Blended,Social TikTok,500k Exhaust
26/03/2023,Budget,0,Blended,BVOD,500k Exhaust
26/03/2023,Budget,0,Blended,Youtube,500k Exhaust
26/03/2023,Budget,0,Blended,Social FB IG,500k Exhaust
26/03/2023,Budget,5660.456831,Blended,TV,500k Exhaust
26/03/2023,Budget,0,Blended,Shopmium,500k Exhaust
26/03/2023,Budget,0,Blended,Social FB IG,500k Exhaust
26/03/2023,Budget,0,Blended,Social Snapchat,500k Exhaust
26/03/2023,Budget,0,Blended,Programmatic Display,500k Exhaust
26/03/2023,Budget,7145.790553,Blended,Social FB IG,500k Exhaust
26/03/2023,Budget,0.088124314,Blended,Programmatic Video,500k Exhaust
26/03/2023,Budget,1144.334018,Blended,BVOD,500k Exhaust
26/03/2023,Budget,0.051932188,Blended,YouTube,500k Exhaust
26/03/2023,Budget,0,Blended,Social TikTok,500k Exhaust
02/04/2023,Budget,0,Blended,BVOD,500k Exhaust
02/04/2023,Budget,0,Blended,Youtube,500k Exhaust
02/04/2023,Budget,0,Blended,Social FB IG,500k Exhaust
02/04/2023,Budget,3573.686424,Blended,TV,500k Exhaust
02/04/2023,Budget,0,Blended,Shopmium,500k Exhaust
02/04/2023,Budget,0,Blended,Social FB IG,500k Exhaust
02/04/2023,Budget,0,Blended,Social Snapchat,500k Exhaust
02/04/2023,Budget,0,Blended,Programmatic Display,500k Exhaust
02/04/2023,Budget,7145.790553,Blended,Social FB IG,500k Exhaust
02/04/2023,Budget,0.062153158,Blended,Programmatic Video,500k Exhaust
02/04/2023,Budget,1175.742497,Blended,BVOD,500k Exhaust
02/04/2023,Budget,0.044730694,Blended,YouTube,500k Exhaust
02/04/2023,Budget,0,Blended,Social TikTok,500k Exhaust
09/04/2023,Budget,0,Blended,BVOD,500k Exhaust
09/04/2023,Budget,0,Blended,Youtube,500k Exhaust
09/04/2023,Budget,0,Blended,Social FB IG,500k Exhaust
09/04/2023,Budget,1486.916016,Blended,TV,500k Exhaust
09/04/2023,Budget,0,Blended,Shopmium,500k Exhaust
09/04/2023,Budget,0,Blended,Social FB IG,500k Exhaust
09/04/2023,Budget,0,Blended,Social Snapchat,500k Exhaust
09/04/2023,Budget,0,Blended,Programmatic Display,500k Exhaust
09/04/2023,Budget,0,Blended,Social FB IG,500k Exhaust
09/04/2023,Budget,0.036182001,Blended,Programmatic Video,500k Exhaust
09/04/2023,Budget,1238.559455,Blended,BVOD,500k Exhaust
09/04/2023,Budget,0.0375292,Blended,YouTube,500k Exhaust
09/04/2023,Budget,0,Blended,Social TikTok,500k Exhaust
16/04/2023,Budget,0,Blended,BVOD,500k Exhaust
16/04/2023,Budget,0,Blended,Youtube,500k Exhaust
16/04/2023,Budget,0,Blended,Social FB IG,500k Exhaust
16/04/2023,Budget,0,Blended,TV,500k Exhaust
16/04/2023,Budget,0,Blended,Shopmium,500k Exhaust
16/04/2023,Budget,0,Blended,Social FB IG,500k Exhaust
16/04/2023,Budget,0,Blended,Social Snapchat,500k Exhaust
16/04/2023,Budget,0,Blended,Programmatic Display,500k Exhaust
16/04/2023,Budget,0,Blended,Social FB IG,500k Exhaust
16/04/2023,Budget,0.036182001,Blended,Programmatic Video,500k Exhaust
16/04/2023,Budget,1238.559455,Blended,BVOD,500k Exhaust
16/04/2023,Budget,0.0375292,Blended,YouTube,500k Exhaust
16/04/2023,Budget,0,Blended,Social TikTok,500k Exhaust
23/04/2023,Budget,0,Blended,BVOD,500k Exhaust
23/04/2023,Budget,0,Blended,Youtube,500k Exhaust
23/04/2023,Budget,0,Blended,Social FB IG,500k Exhaust
23/04/2023,Budget,0,Blended,TV,500k Exhaust
23/04/2023,Budget,0,Blended,Shopmium,500k Exhaust
23/04/2023,Budget,0,Blended,Social FB IG,500k Exhaust
23/04/2023,Budget,0,Blended,Social Snapchat,500k Exhaust
23/04/2023,Budget,0,Blended,Programmatic Display,500k Exhaust
23/04/2023,Budget,0,Blended,Social FB IG,500k Exhaust
23/04/2023,Budget,0.036182001,Blended,Programmatic Video,500k Exhaust
23/04/2023,Budget,1238.559455,Blended,BVOD,500k Exhaust
23/04/2023,Budget,0.0375292,Blended,YouTube,500k Exhaust
23/04/2023,Budget,0.124999999,Blended,Social TikTok,500k Exhaust
30/04/2023,Budget,0,Blended,BVOD,500k Exhaust
30/04/2023,Budget,0,Blended,Youtube,500k Exhaust
30/04/2023,Budget,0,Blended,Social FB IG,500k Exhaust
30/04/2023,Budget,0,Blended,TV,500k Exhaust
30/04/2023,Budget,0,Blended,Shopmium,500k Exhaust
30/04/2023,Budget,0,Blended,Social FB IG,500k Exhaust
30/04/2023,Budget,0,Blended,Social Snapchat,500k Exhaust
30/04/2023,Budget,0,Blended,Programmatic Display,500k Exhaust
30/04/2023,Budget,0,Blended,Social FB IG,500k Exhaust
30/04/2023,Budget,0.036182001,Blended,Programmatic Video,500k Exhaust
30/04/2023,Budget,0,Blended,BVOD,500k Exhaust
30/04/2023,Budget,0.0375292,Blended,YouTube,500k Exhaust
30/04/2023,Budget,0.124999999,Blended,Social TikTok,500k Exhaust
07/05/2023,Budget,0,Blended,BVOD,500k Exhaust
07/05/2023,Budget,0,Blended,Youtube,500k Exhaust
07/05/2023,Budget,0,Blended,Social FB IG,500k Exhaust
07/05/2023,Budget,0,Blended,TV,500k Exhaust
07/05/2023,Budget,0,Blended,Shopmium,500k Exhaust
07/05/2023,Budget,0,Blended,Social FB IG,500k Exhaust
07/05/2023,Budget,0,Blended,Social Snapchat,500k Exhaust
07/05/2023,Budget,0,Blended,Programmatic Display,500k Exhaust
07/05/2023,Budget,0,Blended,Social FB IG,500k Exhaust
07/05/2023,Budget,0,Blended,Programmatic Video,500k Exhaust
07/05/2023,Budget,0,Blended,BVOD,500k Exhaust
07/05/2023,Budget,0.0375292,Blended,YouTube,500k Exhaust
07/05/2023,Budget,0.124999999,Blended,Social TikTok,500k Exhaust
14/05/2023,Budget,0,Blended,BVOD,500k Exhaust
14/05/2023,Budget,0,Blended,Youtube,500k Exhaust
14/05/2023,Budget,0,Blended,Social FB IG,500k Exhaust
14/05/2023,Budget,0,Blended,TV,500k Exhaust
14/05/2023,Budget,0,Blended,Shopmium,500k Exhaust
14/05/2023,Budget,0,Blended,Social FB IG,500k Exhaust
14/05/2023,Budget,0,Blended,Social Snapchat,500k Exhaust
14/05/2023,Budget,0,Blended,Programmatic Display,500k Exhaust
14/05/2023,Budget,0,Blended,Social FB IG,500k Exhaust
14/05/2023,Budget,0,Blended,Programmatic Video,500k Exhaust
14/05/2023,Budget,0,Blended,BVOD,500k Exhaust
14/05/2023,Budget,0.0375292,Blended,YouTube,500k Exhaust
14/05/2023,Budget,0.124999999,Blended,Social TikTok,500k Exhaust
21/05/2023,Budget,0,Blended,BVOD,500k Exhaust
21/05/2023,Budget,0,Blended,Youtube,500k Exhaust
21/05/2023,Budget,0,Blended,Social FB IG,500k Exhaust
21/05/2023,Budget,0,Blended,TV,500k Exhaust
21/05/2023,Budget,0,Blended,Shopmium,500k Exhaust
21/05/2023,Budget,0,Blended,Social FB IG,500k Exhaust
21/05/2023,Budget,0,Blended,Social Snapchat,500k Exhaust
21/05/2023,Budget,0,Blended,Programmatic Display,500k Exhaust
21/05/2023,Budget,0,Blended,Social FB IG,500k Exhaust
21/05/2023,Budget,0,Blended,Programmatic Video,500k Exhaust
21/05/2023,Budget,0,Blended,BVOD,500k Exhaust
21/05/2023,Budget,0.0375292,Blended,YouTube,500k Exhaust
21/05/2023,Budget,0.124999999,Blended,Social TikTok,500k Exhaust
28/05/2023,Budget,0,Blended,BVOD,500k Exhaust
28/05/2023,Budget,0,Blended,Youtube,500k Exhaust
28/05/2023,Budget,0,Blended,Social FB IG,500k Exhaust
28/05/2023,Budget,0,Blended,TV,500k Exhaust
28/05/2023,Budget,0,Blended,Shopmium,500k Exhaust
28/05/2023,Budget,0,Blended,Social FB IG,500k Exhaust
28/05/2023,Budget,0,Blended,Social Snapchat,500k Exhaust
28/05/2023,Budget,0,Blended,Programmatic Display,500k Exhaust
28/05/2023,Budget,0,Blended,Social FB IG,500k Exhaust
28/05/2023,Budget,0,Blended,Programmatic Video,500k Exhaust
28/05/2023,Budget,0,Blended,BVOD,500k Exhaust
28/05/2023,Budget,0.0375292,Blended,YouTube,500k Exhaust
28/05/2023,Budget,0.124999999,Blended,Social TikTok,500k Exhaust
04/06/2023,Budget,0,Blended,BVOD,500k Exhaust
04/06/2023,Budget,0,Blended,Youtube,500k Exhaust
04/06/2023,Budget,0,Blended,Social FB IG,500k Exhaust
04/06/2023,Budget,0,Blended,TV,500k Exhaust
04/06/2023,Budget,0,Blended,Shopmium,500k Exhaust
04/06/2023,Budget,0,Blended,Social FB IG,500k Exhaust
04/06/2023,Budget,0,Blended,Social Snapchat,500k Exhaust
04/06/2023,Budget,0,Blended,Programmatic Display,500k Exhaust
04/06/2023,Budget,0,Blended,Social FB IG,500k Exhaust
04/06/2023,Budget,0,Blended,Programmatic Video,500k Exhaust
04/06/2023,Budget,0,Blended,BVOD,500k Exhaust
04/06/2023,Budget,0.0375292,Blended,YouTube,500k Exhaust
04/06/2023,Budget,0.124999999,Blended,Social TikTok,500k Exhaust
11/06/2023,Budget,0,Blended,BVOD,500k Exhaust
11/06/2023,Budget,0,Blended,Youtube,500k Exhaust
11/06/2023,Budget,0,Blended,Social FB IG,500k Exhaust
11/06/2023,Budget,0,Blended,TV,500k Exhaust
11/06/2023,Budget,0,Blended,Shopmium,500k Exhaust
11/06/2023,Budget,0,Blended,Social FB IG,500k Exhaust
11/06/2023,Budget,0,Blended,Social Snapchat,500k Exhaust
11/06/2023,Budget,0,Blended,Programmatic Display,500k Exhaust
11/06/2023,Budget,0,Blended,Social FB IG,500k Exhaust
11/06/2023,Budget,0,Blended,Programmatic Video,500k Exhaust
11/06/2023,Budget,0,Blended,BVOD,500k Exhaust
11/06/2023,Budget,0.0375292,Blended,YouTube,500k Exhaust
11/06/2023,Budget,0.124999999,Blended,Social TikTok,500k Exhaust
18/06/2023,Budget,0,Blended,BVOD,500k Exhaust
18/06/2023,Budget,0,Blended,Youtube,500k Exhaust
18/06/2023,Budget,0,Blended,Social FB IG,500k Exhaust
18/06/2023,Budget,0,Blended,TV,500k Exhaust
18/06/2023,Budget,0,Blended,Shopmium,500k Exhaust
18/06/2023,Budget,0,Blended,Social FB IG,500k Exhaust
18/06/2023,Budget,0,Blended,Social Snapchat,500k Exhaust
18/06/2023,Budget,0,Blended,Programmatic Display,500k Exhaust
18/06/2023,Budget,0,Blended,Social FB IG,500k Exhaust
18/06/2023,Budget,0,Blended,Programmatic Video,500k Exhaust
18/06/2023,Budget,0,Blended,BVOD,500k Exhaust
18/06/2023,Budget,0.0375292,Blended,YouTube,500k Exhaust
18/06/2023,Budget,0,Blended,Social TikTok,500k Exhaust
25/06/2023,Budget,0,Blended,BVOD,500k Exhaust
25/06/2023,Budget,0,Blended,Youtube,500k Exhaust
25/06/2023,Budget,0,Blended,Social FB IG,500k Exhaust
25/06/2023,Budget,0,Blended,TV,500k Exhaust
25/06/2023,Budget,0,Blended,Shopmium,500k Exhaust
25/06/2023,Budget,0,Blended,Social FB IG,500k Exhaust
25/06/2023,Budget,0,Blended,Social Snapchat,500k Exhaust
25/06/2023,Budget,0,Blended,Programmatic Display,500k Exhaust
25/06/2023,Budget,0,Blended,Social FB IG,500k Exhaust
25/06/2023,Budget,0,Blended,Programmatic Video,500k Exhaust
25/06/2023,Budget,0,Blended,BVOD,500k Exhaust
25/06/2023,Budget,0.0375292,Blended,YouTube,500k Exhaust
25/06/2023,Budget,0,Blended,Social TikTok,500k Exhaust
02/07/2023,Budget,0,Blended,BVOD,500k Exhaust
02/07/2023,Budget,0,Blended,Youtube,500k Exhaust
02/07/2023,Budget,0,Blended,Social FB IG,500k Exhaust
02/07/2023,Budget,0,Blended,TV,500k Exhaust
02/07/2023,Budget,0,Blended,Shopmium,500k Exhaust
02/07/2023,Budget,0,Blended,Social FB IG,500k Exhaust
02/07/2023,Budget,0,Blended,Social Snapchat,500k Exhaust
