,Date,Opt Channel,Value,Scenario,Budget/Revenue,Country,Brand,Channel Group,Channel,Year,Volume Scale-up factor (yearly),NNS,MC,FX rate,Volume
145,2022-10-23,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2022,2.08,34.14717432132491,0.64,0.240137,0.0
146,2022-10-30,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2022,2.08,34.14717432132491,0.64,0.240137,0.0
147,2022-11-06,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2022,2.08,34.14717432132491,0.64,0.240137,0.0
148,2022-11-13,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2022,2.08,34.14717432132491,0.64,0.240137,0.0
149,2022-11-20,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2022,2.08,34.14717432132491,0.64,0.240137,0.0
150,2022-11-27,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2022,2.08,34.14717432132491,0.64,0.240137,0.0
151,2022-12-04,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2022,2.08,34.14717432132491,0.64,0.240137,0.0
152,2022-12-11,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2022,2.08,34.14717432132491,0.64,0.240137,0.0
153,2022-12-18,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2022,2.08,34.14717432132491,0.64,0.240137,0.0
154,2022-12-25,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2022,2.08,34.14717432132491,0.64,0.240137,0.0
155,2023-01-01,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
156,2023-01-08,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
157,2023-01-15,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
158,2023-01-22,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
159,2023-01-29,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
160,2023-02-05,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
161,2023-02-12,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
162,2023-02-19,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
163,2023-02-26,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
164,2023-03-05,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
165,2023-03-12,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
166,2023-03-19,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
167,2023-03-26,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
168,2023-04-02,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
169,2023-04-09,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
170,2023-04-16,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
171,2023-04-23,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
172,2023-04-30,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
173,2023-05-07,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
174,2023-05-14,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
175,2023-05-21,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
176,2023-05-28,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
177,2023-06-04,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
178,2023-06-11,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
179,2023-06-18,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
180,2023-06-25,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
181,2023-07-02,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
182,2023-07-09,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
183,2023-07-16,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
184,2023-07-23,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
185,2023-07-30,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
186,2023-08-06,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
187,2023-08-13,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
188,2023-08-20,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
189,2023-08-27,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
190,2023-09-03,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
191,2023-09-10,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
192,2023-09-17,Amazon_Saudi Arabia_Nesquik,57.63287999999991,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,2.4710816334672407
193,2023-09-24,Amazon_Saudi Arabia_Nesquik,625.8570562499995,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,26.834402113433338
194,2023-10-01,Amazon_Saudi Arabia_Nesquik,41.42363249999996,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,1.7760899240545804
195,2023-10-08,Amazon_Saudi Arabia_Nesquik,1243.609488749996,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,53.32130837216022
196,2023-10-15,Amazon_Saudi Arabia_Nesquik,1144.552976249998,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,49.07413681463848
197,2023-10-22,Amazon_Saudi Arabia_Nesquik,5909.171227499995,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,253.36308873143824
198,2023-10-29,Amazon_Saudi Arabia_Nesquik,3041.935447499996,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,130.42677746644284
199,2023-11-05,Amazon_Saudi Arabia_Nesquik,471.8692049999997,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,20.231980874013054
200,2023-11-12,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
201,2023-11-19,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
202,2023-11-26,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
203,2023-12-03,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
204,2023-12-10,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
205,2023-12-17,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
206,2023-12-24,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
207,2023-12-31,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),Budget,Saudi Arabia,Nesquik,Display,Amazon,2023,2.25,37.02053411177786,0.63,0.240137,0.0
208,2020-01-12,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
209,2020-01-19,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
210,2020-01-26,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
211,2020-02-02,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
212,2020-02-09,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
213,2020-02-16,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
214,2020-02-23,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
215,2020-03-01,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
216,2020-03-08,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
217,2020-03-15,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
218,2020-03-22,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
219,2020-03-29,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
220,2020-04-05,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
221,2020-04-12,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
222,2020-04-19,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
223,2020-04-26,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
224,2020-05-03,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
225,2020-05-10,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
226,2020-05-17,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
227,2020-05-24,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
228,2020-05-31,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
229,2020-06-07,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
230,2020-06-14,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
231,2020-06-21,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
232,2020-06-28,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
233,2020-07-05,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
234,2020-07-12,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
235,2020-07-19,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
236,2020-07-26,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
237,2020-08-02,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
238,2020-08-09,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
239,2020-08-16,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
240,2020-08-23,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
241,2020-08-30,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
242,2020-09-06,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
243,2020-09-13,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
244,2020-09-20,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
245,2020-09-27,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
246,2020-10-04,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
247,2020-10-11,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
248,2020-10-18,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
249,2020-10-25,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
250,2020-11-01,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
251,2020-11-08,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
252,2020-11-15,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
253,2020-11-22,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
254,2020-11-29,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
255,2020-12-06,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
256,2020-12-13,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
257,2020-12-20,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
258,2020-12-27,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2020,,,,,
259,2021-01-03,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
260,2021-01-10,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
261,2021-01-17,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
262,2021-01-24,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
263,2021-01-31,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
264,2021-02-07,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
265,2021-02-14,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
266,2021-02-21,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
267,2021-02-28,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
268,2021-03-07,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
269,2021-03-14,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
270,2021-03-21,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
271,2021-03-28,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
272,2021-04-04,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
273,2021-04-11,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
274,2021-04-18,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
275,2021-04-25,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
276,2021-05-02,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
277,2021-05-09,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
278,2021-05-16,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
279,2021-05-23,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
280,2021-05-30,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
281,2021-06-06,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
282,2021-06-13,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
283,2021-06-20,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
284,2021-06-27,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
285,2021-07-04,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
286,2021-07-11,Amazon_Saudi Arabia_Nesquik,0.0,Scenario 1 (Unoptimised),ST Revenue,Saudi Arabia,Nesquik,Display,Amazon,2021,2.14,29.23331265069523,0.61,0.240137,0.0
