,Date,Opt Channel,Value,Scenario,Budget/Revenue,Country,Brand,Channel Group,Channel
10139,2023-10-01,Teads_France_Chocapic,0.0,Scenario 1,Budget,France,Chocapic,OLV,Teads
10140,2020-01-12,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10141,2020-01-19,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10142,2020-01-26,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10143,2020-02-02,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10144,2020-02-09,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10145,2020-02-16,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10146,2020-02-23,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10147,2020-03-01,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10148,2020-03-08,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10149,2020-03-15,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10150,2020-03-22,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10151,2020-03-29,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10152,2020-04-05,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10153,2020-04-12,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10154,2020-04-19,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10155,2020-04-26,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10156,2020-05-03,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10157,2020-05-10,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10158,2020-05-17,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10159,2020-05-24,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10160,2020-05-31,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10161,2020-06-07,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10162,2020-06-14,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10163,2020-06-21,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10164,2020-06-28,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10165,2020-07-05,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10166,2020-07-12,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10167,2020-07-19,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10168,2020-07-26,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10169,2020-08-02,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10170,2020-08-09,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10171,2020-08-16,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10172,2020-08-23,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10173,2020-08-30,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10174,2020-09-06,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10175,2020-09-13,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10176,2020-09-20,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10177,2020-09-27,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10178,2020-10-04,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10179,2020-10-11,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10180,2020-10-18,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10181,2020-10-25,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10182,2020-11-01,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10183,2020-11-08,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10184,2020-11-15,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10185,2020-11-22,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10186,2020-11-29,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10187,2020-12-06,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10188,2020-12-13,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10189,2020-12-20,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10190,2020-12-27,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10191,2021-01-03,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10192,2021-01-10,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10193,2021-01-17,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10194,2021-01-24,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10195,2021-01-31,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10196,2021-02-07,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10197,2021-02-14,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10198,2021-02-21,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10199,2021-02-28,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10200,2021-03-07,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10201,2021-03-14,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10202,2021-03-21,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10203,2021-03-28,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10204,2021-04-04,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10205,2021-04-11,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10206,2021-04-18,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10207,2021-04-25,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10208,2021-05-02,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10209,2021-05-09,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10210,2021-05-16,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10211,2021-05-23,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10212,2021-05-30,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10213,2021-06-06,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10214,2021-06-13,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10215,2021-06-20,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10216,2021-06-27,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10217,2021-07-04,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10218,2021-07-11,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10219,2021-07-18,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10220,2021-07-25,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10221,2021-08-01,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10222,2021-08-08,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10223,2021-08-15,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10224,2021-08-22,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10225,2021-08-29,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10226,2021-09-05,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10227,2021-09-12,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10228,2021-09-19,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10229,2021-09-26,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10230,2021-10-03,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10231,2021-10-10,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10232,2021-10-17,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10233,2021-10-24,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10234,2021-10-31,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10235,2021-11-07,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10236,2021-11-14,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10237,2021-11-21,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10238,2021-11-28,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10239,2021-12-05,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10240,2021-12-12,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10241,2021-12-19,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10242,2021-12-26,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10243,2022-01-02,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10244,2022-01-09,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10245,2022-01-16,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10246,2022-01-23,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10247,2022-01-30,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10248,2022-02-06,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10249,2022-02-13,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10250,2022-02-20,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10251,2022-02-27,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10252,2022-03-06,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10253,2022-03-13,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10254,2022-03-20,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10255,2022-03-27,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10256,2022-04-03,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10257,2022-04-10,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10258,2022-04-17,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10259,2022-04-24,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10260,2022-05-01,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10261,2022-05-08,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10262,2022-05-15,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10263,2022-05-22,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10264,2022-05-29,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10265,2022-06-05,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10266,2022-06-12,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10267,2022-06-19,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10268,2022-06-26,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10269,2022-07-03,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10270,2022-07-10,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10271,2022-07-17,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10272,2022-07-24,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10273,2022-07-31,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10274,2022-08-07,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10275,2022-08-14,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10276,2022-08-21,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10277,2022-08-28,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10278,2022-09-04,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10279,2022-09-11,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10280,2022-09-18,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10281,2022-09-25,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10282,2022-10-02,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10283,2022-10-09,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10284,2022-10-16,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10285,2022-10-23,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10286,2022-10-30,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10287,2022-11-06,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10288,2022-11-13,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10289,2022-11-20,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10290,2022-11-27,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10291,2022-12-04,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10292,2022-12-11,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10293,2022-12-18,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10294,2022-12-25,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10295,2023-01-01,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10296,2023-01-08,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10297,2023-01-15,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10298,2023-01-22,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10299,2023-01-29,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10300,2023-02-05,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10301,2023-02-12,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10302,2023-02-19,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10303,2023-02-26,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10304,2023-03-05,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10305,2023-03-12,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10306,2023-03-19,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10307,2023-03-26,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10308,2023-04-02,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10309,2023-04-09,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10310,2023-04-16,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10311,2023-04-23,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10312,2023-04-30,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10313,2023-05-07,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10314,2023-05-14,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10315,2023-05-21,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10316,2023-05-28,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10317,2023-06-04,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10318,2023-06-11,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10319,2023-06-18,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10320,2023-06-25,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10321,2023-07-02,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10322,2023-07-09,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10323,2023-07-16,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10324,2023-07-23,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10325,2023-07-30,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10326,2023-08-06,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10327,2023-08-13,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10328,2023-08-20,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10329,2023-08-27,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10330,2023-09-03,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10331,2023-09-10,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10332,2023-09-17,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10333,2023-09-24,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10334,2023-10-01,Teads_France_Chocapic,0.0,Scenario 1,ST Revenue,France,Chocapic,OLV,Teads
10335,2020-01-12,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10336,2020-01-19,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10337,2020-01-26,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10338,2020-02-02,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10339,2020-02-09,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10340,2020-02-16,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10341,2020-02-23,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10342,2020-03-01,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10343,2020-03-08,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10344,2020-03-15,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10345,2020-03-22,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10346,2020-03-29,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10347,2020-04-05,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10348,2020-04-12,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10349,2020-04-19,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10350,2020-04-26,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10351,2020-05-03,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10352,2020-05-10,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10353,2020-05-17,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10354,2020-05-24,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10355,2020-05-31,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10356,2020-06-07,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10357,2020-06-14,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10358,2020-06-21,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10359,2020-06-28,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10360,2020-07-05,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10361,2020-07-12,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10362,2020-07-19,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10363,2020-07-26,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10364,2020-08-02,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10365,2020-08-09,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10366,2020-08-16,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10367,2020-08-23,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10368,2020-08-30,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10369,2020-09-06,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10370,2020-09-13,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10371,2020-09-20,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10372,2020-09-27,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10373,2020-10-04,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10374,2020-10-11,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10375,2020-10-18,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10376,2020-10-25,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10377,2020-11-01,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10378,2020-11-08,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10379,2020-11-15,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10380,2020-11-22,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10381,2020-11-29,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10382,2020-12-06,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
10383,2020-12-13,Teads_France_Chocapic,0.0,Scenario 1,LT Revenue,France,Chocapic,OLV,Teads
